Date,Transaction_ID,Event_Type,Location,Team_Member,Item_Name,Item_Variation,Category,Reporting_Category,SKU,GTIN,Quantity,Unit_Price,Gross_Sales,Discounts,Net_Sales,Tax,Modifiers,Modifier_Amount,Notes,Cost
2026-02-21 19:35:48,4C81C323CFDF4ABD94,Payment,Main Dining,Sarah M.,Coastal Negroni,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-002,,1,18.00,18.00,0.00,18.00,2.16,,0.00,,4.50
2026-02-21 19:35:48,4C81C323CFDF4ABD94,Payment,Main Dining,Sarah M.,Braised Short Rib,Regular,Mains,Food - Entrees,MAIN-004,,1,39.00,39.00,0.00,39.00,4.68,,0.00,,13.65
2026-02-21 19:35:48,4C81C323CFDF4ABD94,Payment,Main Dining,Sarah M.,Wild Mushroom Soup,Regular,Appetizers,Food - Starters,APP-004,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,4.00
2026-02-21 19:35:48,4C81C323CFDF4ABD94,Payment,Main Dining,Sarah M.,Espresso,Regular,Drinks - Non-Alc,Beverage - Non-Alc,NA-003,,1,5.00,5.00,0.00,5.00,0.60,,0.00,,0.75
2026-02-21 19:35:48,4C81C323CFDF4ABD94,Payment,Main Dining,Sarah M.,Pan-Seared Halibut,Regular,Mains,Food - Entrees,MAIN-001,,1,42.00,42.00,0.00,42.00,5.04,,0.00,,16.80
2026-02-21 19:35:48,4C81C323CFDF4ABD94,Payment,Main Dining,Sarah M.,Wild Salmon,Regular,Mains,Food - Entrees,MAIN-003,,1,38.00,41.00,0.00,41.00,4.92,Add Truffle Oil (+$3.00),3.00,,13.30
2026-02-21 19:35:48,4C81C323CFDF4ABD94,Payment,Main Dining,Sarah M.,Coastal Negroni,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-002,,1,18.00,22.00,0.00,22.00,2.64,Extra Prawns (+$4.00),4.00,,4.50
2026-02-21 19:38:45,759DF2B737894F2ABD,Payment,Main Dining,James L.,Roasted Chicken Supreme,Regular,Mains,Food - Entrees,MAIN-009,,1,34.00,34.00,-5.10,28.90,3.47,,0.00,,10.20
2026-02-21 19:38:45,759DF2B737894F2ABD,Payment,Main Dining,James L.,Local Craft IPA (16oz),Regular,Drinks - Beer,Beverage - Beer,BR-001,,1,10.00,13.00,-13.00,0.00,0.00,Add Truffle Oil (+$3.00),3.00,,3.00
2026-02-21 19:38:45,759DF2B737894F2ABD,Payment,Main Dining,James L.,Pan-Seared Halibut,Regular,Mains,Food - Entrees,MAIN-001,,1,42.00,42.00,-4.20,37.80,4.54,,0.00,,16.80
2026-02-21 19:38:45,759DF2B737894F2ABD,Payment,Main Dining,James L.,Local Craft IPA (16oz),Regular,Drinks - Beer,Beverage - Beer,BR-001,,1,10.00,10.00,-5.00,5.00,0.60,,0.00,,3.00
2026-02-21 19:38:45,759DF2B737894F2ABD,Payment,Main Dining,James L.,Wild Mushroom Soup,Regular,Appetizers,Food - Starters,APP-004,,1,16.00,16.00,-1.60,14.40,1.73,,0.00,,4.00
2026-02-21 19:38:45,759DF2B737894F2ABD,Payment,Main Dining,James L.,Seasonal Fruit Tart,Regular,Desserts,Food - Desserts,DES-003,,1,15.00,15.00,-15.00,0.00,0.00,,0.00,,3.75
2026-02-21 19:38:45,759DF2B737894F2ABD,Payment,Main Dining,James L.,Old Fashioned,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-004,,1,19.00,19.00,-19.00,0.00,0.00,Sub Side Salad (+$0.00),0.00,,5.70
2026-02-21 19:38:45,759DF2B737894F2ABD,Payment,Main Dining,James L.,Wild Salmon,Regular,Mains,Food - Entrees,MAIN-003,,1,38.00,41.00,-8.20,32.80,3.94,Add Truffle Oil (+$3.00),3.00,,13.30
2026-02-21 19:38:45,759DF2B737894F2ABD,Payment,Main Dining,James L.,Glass — Pinot Gris (BC),Regular,Drinks - Wine,Beverage - Wine,WN-001,,1,16.00,16.00,-8.00,8.00,0.96,,0.00,,4.80
2026-02-21 19:38:45,759DF2B737894F2ABD,Payment,Main Dining,James L.,Dungeness Crab Cakes,Regular,Appetizers,Food - Starters,APP-002,,1,24.00,24.00,-24.00,0.00,0.00,,0.00,,9.60
2026-02-21 19:38:45,759DF2B737894F2ABD,Payment,Main Dining,James L.,Glass — Chardonnay (Okanagan),Regular,Drinks - Wine,Beverage - Wine,WN-002,,1,18.00,19.00,-1.90,17.10,2.05,Extra Sauce (+$1.00),1.00,,5.40
2026-02-21 19:39:38,F496F6C35531444583,Payment,Main Dining,Emma W.,Mushroom Risotto,Regular,Mains,Food - Entrees,MAIN-010,,1,28.00,28.00,0.00,28.00,3.36,,0.00,,7.00
2026-02-21 19:39:38,F496F6C35531444583,Payment,Main Dining,Emma W.,Seasonal Fruit Tart,Regular,Desserts,Food - Desserts,DES-003,,1,15.00,15.00,0.00,15.00,1.80,,0.00,,3.75
2026-02-21 19:39:38,F496F6C35531444583,Payment,Main Dining,Emma W.,Bottle — House Red,Regular,Drinks - Wine,Beverage - Wine,WN-006,,1,60.00,60.00,0.00,60.00,7.20,,0.00,,18.00
2026-02-21 19:39:38,F496F6C35531444583,Payment,Main Dining,Emma W.,Braised Short Rib,Regular,Mains,Food - Entrees,MAIN-004,,1,39.00,40.00,0.00,40.00,4.80,Extra Sauce (+$1.00),1.00,,13.65
2026-02-21 19:39:38,F496F6C35531444583,Payment,Main Dining,Emma W.,Burrata & Prosciutto,Regular,Appetizers,Food - Starters,APP-007,,1,20.00,20.00,0.00,20.00,2.40,,0.00,,6.60
2026-02-21 19:39:38,F496F6C35531444583,Payment,Main Dining,Emma W.,Glass — Pinot Gris (BC),Regular,Drinks - Wine,Beverage - Wine,WN-001,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,4.80
2026-02-21 19:39:38,F496F6C35531444583,Payment,Main Dining,Emma W.,Tuna Tartare,Regular,Appetizers,Food - Starters,APP-001,,1,22.00,22.00,0.00,22.00,2.64,,0.00,,7.70
2026-02-21 19:39:38,F496F6C35531444583,Payment,Main Dining,Emma W.,Yuzu Spritz,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-003,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,3.20
2026-02-21 19:41:06,A62B911066FF48BF88,Payment,Main Dining,Emma W.,Wild Mushroom Soup,Regular,Appetizers,Food - Starters,APP-004,,1,16.00,20.00,0.00,20.00,2.40,Extra Prawns (+$4.00),4.00,,4.00
2026-02-21 19:41:06,A62B911066FF48BF88,Payment,Main Dining,Emma W.,Crème Brûlée,Regular,Desserts,Food - Desserts,DES-001,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,3.20
2026-02-21 19:41:06,A62B911066FF48BF88,Payment,Main Dining,Emma W.,Grilled Sablefish,Regular,Mains,Food - Entrees,MAIN-002,,1,44.00,44.00,0.00,44.00,5.28,,0.00,,17.60
2026-02-21 19:41:06,A62B911066FF48BF88,Payment,Main Dining,Emma W.,Wild Mushroom Soup,Regular,Appetizers,Food - Starters,APP-004,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,4.00
2026-02-21 19:42:11,F31F873E823F4C2DA4,Payment,Main Dining,James L.,Braised Short Rib,Regular,Mains,Food - Entrees,MAIN-004,,1,39.00,39.00,0.00,39.00,4.68,,0.00,,13.65
2026-02-21 19:42:11,F31F873E823F4C2DA4,Payment,Main Dining,James L.,Charred Octopus,Regular,Appetizers,Food - Starters,APP-006,,1,23.00,23.00,0.00,23.00,2.76,,0.00,,8.05
2026-02-21 19:42:11,F31F873E823F4C2DA4,Payment,Main Dining,James L.,Affogato,Regular,Desserts,Food - Desserts,DES-004,,1,12.00,12.00,0.00,12.00,1.44,,0.00,,2.40
2026-02-21 19:42:11,F31F873E823F4C2DA4,Payment,Main Dining,James L.,Local Craft IPA (16oz),Regular,Drinks - Beer,Beverage - Beer,BR-001,,1,10.00,10.00,0.00,10.00,1.20,,0.00,,3.00
2026-02-21 19:42:11,F31F873E823F4C2DA4,Payment,Main Dining,James L.,Wild Salmon,Regular,Mains,Food - Entrees,MAIN-003,,1,38.00,38.00,0.00,38.00,4.56,Sub Side Salad (+$0.00),0.00,,13.30
2026-02-21 19:42:11,F31F873E823F4C2DA4,Payment,Main Dining,James L.,Tiramisu,Regular,Desserts,Food - Desserts,DES-005,,1,16.00,19.50,0.00,19.50,2.34,Add Avocado (+$3.50),3.50,,4.00
2026-02-21 19:42:11,F31F873E823F4C2DA4,Payment,Main Dining,James L.,Glass — Chardonnay (Okanagan),Regular,Drinks - Wine,Beverage - Wine,WN-002,,1,18.00,18.00,0.00,18.00,2.16,,0.00,,5.40
2026-02-21 19:49:02,B3AB7D6E2FB64779A8,Payment,Main Dining,Marcus T.,Seasonal Fruit Tart,Regular,Desserts,Food - Desserts,DES-003,,1,15.00,15.00,0.00,15.00,1.80,,0.00,,3.75
2026-02-21 19:49:02,B3AB7D6E2FB64779A8,Payment,Main Dining,Marcus T.,Tuna Tartare,Regular,Appetizers,Food - Starters,APP-001,,1,22.00,22.00,0.00,22.00,2.64,,0.00,,7.70
2026-02-21 19:49:02,B3AB7D6E2FB64779A8,Payment,Main Dining,Marcus T.,Crème Brûlée,Regular,Desserts,Food - Desserts,DES-001,,1,16.00,18.00,0.00,18.00,2.16,Gluten-Free Pasta (+$2.00),2.00,,3.20
2026-02-21 19:49:02,B3AB7D6E2FB64779A8,Payment,Main Dining,Marcus T.,Braised Short Rib,Regular,Mains,Food - Entrees,MAIN-004,,1,39.00,39.00,0.00,39.00,4.68,,0.00,,13.65
2026-02-21 19:49:02,B3AB7D6E2FB64779A8,Payment,Main Dining,Marcus T.,Glass — Pinot Gris (BC),Regular,Drinks - Wine,Beverage - Wine,WN-001,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,4.80
2026-02-21 19:51:45,2E071AA8644F445982,Payment,Main Dining,Sarah M.,Braised Short Rib,Regular,Mains,Food - Entrees,MAIN-004,,1,39.00,39.00,0.00,39.00,4.68,,0.00,,13.65
2026-02-21 19:51:45,2E071AA8644F445982,Payment,Main Dining,Sarah M.,Crème Brûlée,Regular,Desserts,Food - Desserts,DES-001,,1,16.00,20.00,0.00,20.00,2.40,Extra Prawns (+$4.00),4.00,,3.20
2026-02-21 19:51:45,2E071AA8644F445982,Payment,Main Dining,Sarah M.,Lager (16oz),Regular,Drinks - Beer,Beverage - Beer,BR-002,,1,9.00,9.00,0.00,9.00,1.08,,0.00,,2.70
2026-02-21 19:51:45,2E071AA8644F445982,Payment,Main Dining,Sarah M.,Wagyu Striploin 8oz,Regular,Mains,Food - Entrees,MAIN-007,,1,62.00,62.00,0.00,62.00,7.44,,0.00,,28.00
2026-02-21 19:51:45,2E071AA8644F445982,Payment,Main Dining,Sarah M.,Glass — Pinot Noir (BC),Regular,Drinks - Wine,Beverage - Wine,WN-003,,1,19.00,19.00,0.00,19.00,2.28,,0.00,,5.70
2026-02-21 19:53:54,72D4B1AAAE2745CBBF,Payment,Main Dining,James L.,Beet & Burrata Salad,Regular,Appetizers,Food - Starters,APP-003,,1,18.00,18.00,0.00,18.00,2.16,Sub Side Salad (+$0.00),0.00,,5.40
2026-02-21 19:58:05,C45A200935084D1395,Payment,Main Dining,James L.,Affogato,Regular,Desserts,Food - Desserts,DES-004,,1,12.00,13.00,0.00,13.00,1.56,Extra Sauce (+$1.00),1.00,,2.40
2026-02-21 19:58:05,C45A200935084D1395,Payment,Main Dining,James L.,Pacific Mule,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-001,,1,17.00,17.00,0.00,17.00,2.04,,0.00,,4.25
2026-02-21 19:58:05,C45A200935084D1395,Payment,Main Dining,James L.,Wild Salmon,Regular,Mains,Food - Entrees,MAIN-003,,1,38.00,38.00,0.00,38.00,4.56,,0.00,,13.30
2026-02-21 19:58:05,C45A200935084D1395,Payment,Main Dining,James L.,Glass — Chardonnay (Okanagan),Regular,Drinks - Wine,Beverage - Wine,WN-002,,1,18.00,18.00,0.00,18.00,2.16,,0.00,,5.40
2026-02-21 19:59:45,76B1A0305814412B90,Payment,Main Dining,Leo C.,Lamb Rack,Regular,Mains,Food - Entrees,MAIN-008,,1,48.00,48.00,0.00,48.00,5.76,,0.00,,19.20
2026-02-21 19:59:45,76B1A0305814412B90,Payment,Main Dining,Leo C.,Fresh Juice,Regular,Drinks - Non-Alc,Beverage - Non-Alc,NA-002,,1,7.00,7.00,0.00,7.00,0.84,,0.00,,1.75
2026-02-21 19:59:45,76B1A0305814412B90,Payment,Main Dining,Leo C.,Tiramisu,Regular,Desserts,Food - Desserts,DES-005,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,4.00
2026-02-21 19:59:45,76B1A0305814412B90,Payment,Main Dining,Leo C.,Lager (16oz),Regular,Drinks - Beer,Beverage - Beer,BR-002,,1,9.00,9.00,0.00,9.00,1.08,,0.00,,2.70
2026-02-21 20:01:29,75AE101AFC69480CAE,Payment,Main Dining,Marcus T.,Chocolate Fondant,Regular,Desserts,Food - Desserts,DES-002,,1,17.00,17.00,0.00,17.00,2.04,,0.00,,4.25
2026-02-21 20:01:29,75AE101AFC69480CAE,Payment,Main Dining,Marcus T.,West Coast Chowder,Regular,Appetizers,Food - Starters,APP-008,,1,17.00,17.00,0.00,17.00,2.04,,0.00,,4.25
2026-02-21 20:01:29,75AE101AFC69480CAE,Payment,Main Dining,Marcus T.,Affogato,Regular,Desserts,Food - Desserts,DES-004,,1,12.00,16.00,0.00,16.00,1.92,Extra Prawns (+$4.00),4.00,,2.40
2026-02-21 20:01:29,75AE101AFC69480CAE,Payment,Main Dining,Marcus T.,Lager (16oz),Regular,Drinks - Beer,Beverage - Beer,BR-002,,1,9.00,9.00,0.00,9.00,1.08,,0.00,,2.70
2026-02-21 20:01:29,75AE101AFC69480CAE,Payment,Main Dining,Marcus T.,Wild Salmon,Regular,Mains,Food - Entrees,MAIN-003,,1,38.00,38.00,0.00,38.00,4.56,,0.00,,13.30
2026-02-21 20:01:29,75AE101AFC69480CAE,Payment,Main Dining,Marcus T.,Wild Mushroom Soup,Regular,Appetizers,Food - Starters,APP-004,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,4.00
2026-02-21 20:01:29,75AE101AFC69480CAE,Payment,Main Dining,Marcus T.,Coastal Negroni,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-002,,1,18.00,18.00,0.00,18.00,2.16,,0.00,,4.50
2026-02-21 20:01:29,75AE101AFC69480CAE,Payment,Main Dining,Marcus T.,Pan-Seared Halibut,Regular,Mains,Food - Entrees,MAIN-001,,1,42.00,45.00,0.00,45.00,5.40,Add Truffle Oil (+$3.00),3.00,,16.80
2026-02-21 20:01:29,75AE101AFC69480CAE,Payment,Main Dining,Marcus T.,Sparkling Water (750ml),Regular,Drinks - Non-Alc,Beverage - Non-Alc,NA-001,,1,8.00,12.00,0.00,12.00,1.44,Extra Prawns (+$4.00),4.00,,1.60
2026-02-21 20:01:29,75AE101AFC69480CAE,Payment,Main Dining,Marcus T.,Dungeness Crab Cakes,Regular,Appetizers,Food - Starters,APP-002,,1,24.00,24.00,0.00,24.00,2.88,,0.00,,9.60
2026-02-21 20:01:29,75AE101AFC69480CAE,Payment,Main Dining,Marcus T.,Tuna Tartare,Regular,Appetizers,Food - Starters,APP-001,,1,22.00,22.00,0.00,22.00,2.64,,0.00,,7.70
2026-02-21 20:01:29,75AE101AFC69480CAE,Payment,Main Dining,Marcus T.,Lager (16oz),Regular,Drinks - Beer,Beverage - Beer,BR-002,,1,9.00,9.00,0.00,9.00,1.08,,0.00,,2.70
2026-02-21 20:01:29,75AE101AFC69480CAE,Payment,Main Dining,Marcus T.,Roasted Chicken Supreme,Regular,Mains,Food - Entrees,MAIN-009,,1,34.00,34.00,0.00,34.00,4.08,,0.00,,10.20
2026-02-21 20:01:29,75AE101AFC69480CAE,Payment,Main Dining,Marcus T.,Coastal Negroni,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-002,,1,18.00,19.00,0.00,19.00,2.28,Extra Sauce (+$1.00),1.00,,4.50
2026-02-21 20:01:29,75AE101AFC69480CAE,Payment,Main Dining,Marcus T.,Tiramisu,Regular,Desserts,Food - Desserts,DES-005,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,4.00
2026-02-21 20:01:29,75AE101AFC69480CAE,Payment,Main Dining,Marcus T.,Hamachi Crudo,Regular,Appetizers,Food - Starters,APP-005,,1,21.00,21.00,0.00,21.00,2.52,,0.00,,8.40
2026-02-21 20:01:29,75AE101AFC69480CAE,Payment,Main Dining,Marcus T.,Pacific Mule,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-001,,1,17.00,17.00,0.00,17.00,2.04,,0.00,,4.25
2026-02-21 20:02:21,2BA970C2182446B798,Payment,Main Dining,Sarah M.,Tuna Tartare,Regular,Appetizers,Food - Starters,APP-001,,1,22.00,22.00,0.00,22.00,2.64,,0.00,,7.70
2026-02-21 20:02:21,2BA970C2182446B798,Payment,Main Dining,Sarah M.,Seasonal Fruit Tart,Regular,Desserts,Food - Desserts,DES-003,,1,15.00,16.00,0.00,16.00,1.92,Extra Sauce (+$1.00),1.00,,3.75
2026-02-21 20:02:21,2BA970C2182446B798,Payment,Main Dining,Sarah M.,Duck Breast,Regular,Mains,Food - Entrees,MAIN-005,,1,41.00,44.50,0.00,44.50,5.34,Add Avocado (+$3.50),3.50,,14.35
2026-02-21 20:05:57,7CEBD5969DCB4BFA8A,Payment,Main Dining,James L.,Mushroom Risotto,Regular,Mains,Food - Entrees,MAIN-010,,1,28.00,28.00,0.00,28.00,3.36,,0.00,,7.00
2026-02-21 20:05:57,7CEBD5969DCB4BFA8A,Payment,Main Dining,James L.,Beet & Burrata Salad,Regular,Appetizers,Food - Starters,APP-003,,1,18.00,18.00,0.00,18.00,2.16,,0.00,,5.40
2026-02-21 20:05:57,7CEBD5969DCB4BFA8A,Payment,Main Dining,James L.,Espresso,Regular,Drinks - Non-Alc,Beverage - Non-Alc,NA-003,,1,5.00,8.00,0.00,8.00,0.96,Add Truffle Oil (+$3.00),3.00,,0.75
2026-02-21 20:05:57,7CEBD5969DCB4BFA8A,Payment,Main Dining,James L.,Crème Brûlée,Regular,Desserts,Food - Desserts,DES-001,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,3.20
2026-02-21 20:05:57,7CEBD5969DCB4BFA8A,Payment,Main Dining,James L.,Charred Octopus,Regular,Appetizers,Food - Starters,APP-006,,1,23.00,23.00,0.00,23.00,2.76,,0.00,,8.05
2026-02-21 20:05:57,7CEBD5969DCB4BFA8A,Payment,Main Dining,James L.,Glass — Chardonnay (Okanagan),Regular,Drinks - Wine,Beverage - Wine,WN-002,,1,18.00,22.00,0.00,22.00,2.64,Extra Prawns (+$4.00),4.00,,5.40
2026-02-21 20:07:55,6A90A9E6D83A43DC94,Payment,Main Dining,Emma W.,Braised Short Rib,Regular,Mains,Food - Entrees,MAIN-004,,1,39.00,42.00,0.00,42.00,5.04,Add Truffle Oil (+$3.00),3.00,,13.65
2026-02-21 20:07:55,6A90A9E6D83A43DC94,Payment,Main Dining,Emma W.,West Coast Chowder,Regular,Appetizers,Food - Starters,APP-008,,1,17.00,17.00,0.00,17.00,2.04,,0.00,,4.25
2026-02-21 20:07:55,6A90A9E6D83A43DC94,Payment,Main Dining,Emma W.,Glass — Chardonnay (Okanagan),Regular,Drinks - Wine,Beverage - Wine,WN-002,,1,18.00,18.00,0.00,18.00,2.16,,0.00,,5.40
2026-02-21 20:07:55,6A90A9E6D83A43DC94,Payment,Main Dining,Emma W.,Grilled Sablefish,Regular,Mains,Food - Entrees,MAIN-002,,1,44.00,44.00,0.00,44.00,5.28,,0.00,,17.60
2026-02-21 20:07:55,6A90A9E6D83A43DC94,Payment,Main Dining,Emma W.,Tuna Tartare,Regular,Appetizers,Food - Starters,APP-001,,1,22.00,22.00,0.00,22.00,2.64,,0.00,,7.70
2026-02-21 20:09:30,19E5DC1D9497410FAD,Payment,Main Dining,Marcus T.,BC Spot Prawn Pasta,Regular,Mains,Food - Entrees,MAIN-011,,1,37.00,37.00,0.00,37.00,4.44,,0.00,,14.80
2026-02-21 20:09:30,19E5DC1D9497410FAD,Payment,Main Dining,Marcus T.,Wild Mushroom Soup,Regular,Appetizers,Food - Starters,APP-004,,1,16.00,19.50,0.00,19.50,2.34,Add Avocado (+$3.50),3.50,,4.00
2026-02-21 20:09:30,19E5DC1D9497410FAD,Payment,Main Dining,Marcus T.,Crème Brûlée,Regular,Desserts,Food - Desserts,DES-001,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,3.20
2026-02-21 20:09:30,19E5DC1D9497410FAD,Payment,Main Dining,Marcus T.,Duck Breast,Regular,Mains,Food - Entrees,MAIN-005,,1,41.00,41.00,0.00,41.00,4.92,,0.00,,14.35
2026-02-21 20:09:32,BFAF5925E9F948C4B1,Payment,Main Dining,James L.,Crème Brûlée,Regular,Desserts,Food - Desserts,DES-001,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,3.20
2026-02-21 20:09:32,BFAF5925E9F948C4B1,Payment,Main Dining,James L.,Tuna Tartare,Regular,Appetizers,Food - Starters,APP-001,,1,22.00,22.00,0.00,22.00,2.64,,0.00,,7.70
2026-02-21 20:09:32,BFAF5925E9F948C4B1,Payment,Main Dining,James L.,Glass — Chardonnay (Okanagan),Regular,Drinks - Wine,Beverage - Wine,WN-002,,1,18.00,18.00,0.00,18.00,2.16,,0.00,,5.40
2026-02-21 20:09:32,BFAF5925E9F948C4B1,Payment,Main Dining,James L.,West Coast Chowder,Regular,Appetizers,Food - Starters,APP-008,,1,17.00,17.00,0.00,17.00,2.04,,0.00,,4.25
2026-02-21 20:09:32,BFAF5925E9F948C4B1,Payment,Main Dining,James L.,Lager (16oz),Regular,Drinks - Beer,Beverage - Beer,BR-002,,1,9.00,12.00,0.00,12.00,1.44,Add Truffle Oil (+$3.00),3.00,,2.70
2026-02-21 20:12:19,045695D16AAC44E4A2,Payment,Main Dining,Emma W.,Braised Short Rib,Regular,Mains,Food - Entrees,MAIN-004,,1,39.00,39.00,0.00,39.00,4.68,,0.00,,13.65
2026-02-21 20:12:19,045695D16AAC44E4A2,Payment,Main Dining,Emma W.,Wild Mushroom Soup,Regular,Appetizers,Food - Starters,APP-004,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,4.00
2026-02-21 20:12:19,045695D16AAC44E4A2,Payment,Main Dining,Emma W.,Espresso,Regular,Drinks - Non-Alc,Beverage - Non-Alc,NA-003,,1,5.00,5.00,0.00,5.00,0.60,,0.00,,0.75
2026-02-21 20:12:19,045695D16AAC44E4A2,Payment,Main Dining,Emma W.,Chocolate Fondant,Regular,Desserts,Food - Desserts,DES-002,,1,17.00,17.00,0.00,17.00,2.04,,0.00,,4.25
2026-02-21 20:12:19,045695D16AAC44E4A2,Payment,Main Dining,Emma W.,Charred Octopus,Regular,Appetizers,Food - Starters,APP-006,,1,23.00,23.00,0.00,23.00,2.76,,0.00,,8.05
2026-02-21 20:12:19,045695D16AAC44E4A2,Payment,Main Dining,Emma W.,Crème Brûlée,Regular,Desserts,Food - Desserts,DES-001,,1,16.00,17.00,0.00,17.00,2.04,Extra Sauce (+$1.00),1.00,,3.20
2026-02-21 20:12:19,045695D16AAC44E4A2,Payment,Main Dining,Emma W.,Local Craft IPA (16oz),Regular,Drinks - Beer,Beverage - Beer,BR-001,,1,10.00,14.00,0.00,14.00,1.68,Extra Prawns (+$4.00),4.00,,3.00
2026-02-21 20:12:19,045695D16AAC44E4A2,Payment,Main Dining,Emma W.,Wild Mushroom Soup,Regular,Appetizers,Food - Starters,APP-004,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,4.00
2026-02-21 20:12:19,045695D16AAC44E4A2,Payment,Main Dining,Emma W.,Bottle — House White,Regular,Drinks - Wine,Beverage - Wine,WN-005,,1,55.00,55.00,0.00,55.00,6.60,,0.00,,16.50
2026-02-21 20:12:49,7FE0C9CF27F84DB990,Payment,Main Dining,Leo C.,Burrata & Prosciutto,Regular,Appetizers,Food - Starters,APP-007,,1,20.00,20.00,0.00,20.00,2.40,,0.00,,6.60
2026-02-21 20:12:49,7FE0C9CF27F84DB990,Payment,Main Dining,Leo C.,Old Fashioned,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-004,,1,19.00,19.00,0.00,19.00,2.28,,0.00,,5.70
2026-02-21 20:12:49,7FE0C9CF27F84DB990,Payment,Main Dining,Leo C.,Beet & Burrata Salad,Regular,Appetizers,Food - Starters,APP-003,,1,18.00,18.00,0.00,18.00,2.16,,0.00,,5.40
2026-02-21 20:33:16,1A00D5131F474274AE,Payment,Main Dining,Sarah M.,Roasted Chicken Supreme,Regular,Mains,Food - Entrees,MAIN-009,,1,34.00,34.00,0.00,34.00,4.08,,0.00,,10.20
2026-02-21 20:33:16,1A00D5131F474274AE,Payment,Main Dining,Sarah M.,Wagyu Striploin 8oz,Regular,Mains,Food - Entrees,MAIN-007,,1,62.00,62.00,0.00,62.00,7.44,,0.00,,28.00
2026-02-21 20:33:16,1A00D5131F474274AE,Payment,Main Dining,Sarah M.,Glass — Chardonnay (Okanagan),Regular,Drinks - Wine,Beverage - Wine,WN-002,,1,18.00,18.00,0.00,18.00,2.16,,0.00,,5.40
2026-02-21 20:33:27,3569EF0B82D74C56B2,Payment,Main Dining,Emma W.,Duck Breast,Regular,Mains,Food - Entrees,MAIN-005,,1,41.00,41.00,0.00,41.00,4.92,,0.00,,14.35
2026-02-21 20:33:27,3569EF0B82D74C56B2,Payment,Main Dining,Emma W.,West Coast Chowder,Regular,Appetizers,Food - Starters,APP-008,,1,17.00,17.00,0.00,17.00,2.04,,0.00,,4.25
2026-02-21 20:33:27,3569EF0B82D74C56B2,Payment,Main Dining,Emma W.,Fresh Juice,Regular,Drinks - Non-Alc,Beverage - Non-Alc,NA-002,,1,7.00,11.00,0.00,11.00,1.32,Extra Prawns (+$4.00),4.00,,1.75
2026-02-21 20:33:27,3569EF0B82D74C56B2,Payment,Main Dining,Emma W.,Grilled Sablefish,Regular,Mains,Food - Entrees,MAIN-002,,1,44.00,44.00,0.00,44.00,5.28,,0.00,,17.60
2026-02-21 20:33:27,3569EF0B82D74C56B2,Payment,Main Dining,Emma W.,Braised Short Rib,Regular,Mains,Food - Entrees,MAIN-004,,1,39.00,42.00,0.00,42.00,5.04,Add Truffle Oil (+$3.00),3.00,,13.65
2026-02-21 20:33:27,3569EF0B82D74C56B2,Payment,Main Dining,Emma W.,Glass — Pinot Gris (BC),Regular,Drinks - Wine,Beverage - Wine,WN-001,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,4.80
2026-02-21 20:33:41,58892B5C37224635B9,Payment,Main Dining,Sarah M.,Wagyu Striploin 8oz,Regular,Mains,Food - Entrees,MAIN-007,,1,62.00,64.00,0.00,64.00,7.68,Gluten-Free Pasta (+$2.00),2.00,,28.00
2026-02-21 20:33:41,58892B5C37224635B9,Payment,Main Dining,Sarah M.,Burrata & Prosciutto,Regular,Appetizers,Food - Starters,APP-007,,1,20.00,20.00,0.00,20.00,2.40,,0.00,,6.60
2026-02-21 20:33:41,58892B5C37224635B9,Payment,Main Dining,Sarah M.,Burrata & Prosciutto,Regular,Appetizers,Food - Starters,APP-007,,1,20.00,20.00,0.00,20.00,2.40,,0.00,,6.60
2026-02-21 20:33:41,58892B5C37224635B9,Payment,Main Dining,Sarah M.,West Coast Chowder,Regular,Appetizers,Food - Starters,APP-008,,1,17.00,20.00,0.00,20.00,2.40,Add Truffle Oil (+$3.00),3.00,,4.25
2026-02-21 20:33:41,58892B5C37224635B9,Payment,Main Dining,Sarah M.,Crème Brûlée,Regular,Desserts,Food - Desserts,DES-001,,1,16.00,16.00,0.00,16.00,1.92,Sub Side Salad (+$0.00),0.00,,3.20
